"","V1","V1","date","site","flow"
"7320",7320,7320,"2019-08-24 00:00:00","barton",16.8
"7321",7321,7321,"2019-08-25 00:00:00","barton",10.4
"7322",7322,7322,"2019-08-26 00:00:00","barton",8.23
"7323",7323,7323,"2019-08-27 00:00:00","barton",9.27
"7324",7324,7324,"2019-08-28 00:00:00","barton",11.6
"7325",7325,7325,"2019-08-29 00:00:00","barton",8.75
"7326",7326,7326,"2019-08-30 00:00:00","barton",6.94
"7327",7327,7327,"2019-08-31 00:00:00","barton",6.07
"7328",7328,7328,"2019-09-01 00:00:00","barton",5.48
"7329",7329,7329,"2019-09-02 00:00:00","barton",7.04
"7330",7330,7330,"2019-09-03 00:00:00","barton",7.42
"7331",7331,7331,"2019-09-04 00:00:00","barton",5.74
"7332",7332,7332,"2019-09-05 00:00:00","barton",5
"7333",7333,7333,"2019-09-06 00:00:00","barton",4.49
"7334",7334,7334,"2019-09-07 00:00:00","barton",4.53
"7335",7335,7335,"2019-09-08 00:00:00","barton",4.02
"7336",7336,7336,"2019-09-09 00:00:00","barton",3.75
"7337",7337,7337,"2019-09-10 00:00:00","barton",3.69
"7338",7338,7338,"2019-09-11 00:00:00","barton",3.38
"7339",7339,7339,"2019-09-12 00:00:00","barton",3.32
"7340",7340,7340,"2019-09-13 00:00:00","barton",3.33
"7341",7341,7341,"2019-09-14 00:00:00","barton",4.4
"7342",7342,7342,"2019-09-15 00:00:00","barton",6.63
"7343",7343,7343,"2019-09-16 00:00:00","barton",4.84
"7344",7344,7344,"2019-09-17 00:00:00","barton",3.94
"7345",7345,7345,"2019-09-18 00:00:00","barton",3.36
"7346",7346,7346,"2019-09-19 00:00:00","barton",2.9
"7347",7347,7347,"2019-09-20 00:00:00","barton",2.58
"7348",7348,7348,"2019-09-21 00:00:00","barton",2.52
"7349",7349,7349,"2019-09-22 00:00:00","barton",2.6
"7350",7350,7350,"2019-09-23 00:00:00","barton",2.52
"7351",7351,7351,"2019-09-24 00:00:00","barton",2.56
"7352",7352,7352,"2019-09-25 00:00:00","barton",2.32
"7353",7353,7353,"2019-09-26 00:00:00","barton",2.22
"7354",7354,7354,"2019-09-27 00:00:00","barton",2.27
"7355",7355,7355,"2019-09-28 00:00:00","barton",2.33
"7356",7356,7356,"2019-09-29 00:00:00","barton",2.47
"7357",7357,7357,"2019-09-30 00:00:00","barton",11.7
"7358",7358,7358,"2019-10-01 00:00:00","barton",11.6
"7359",7359,7359,"2019-10-02 00:00:00","barton",5.87
"7360",7360,7360,"2019-10-03 00:00:00","barton",4.38
"7361",7361,7361,"2019-10-04 00:00:00","barton",3.6
"7362",7362,7362,"2019-10-05 00:00:00","barton",2.98
"7363",7363,7363,"2019-10-06 00:00:00","barton",2.99
"7364",7364,7364,"2019-10-07 00:00:00","barton",4.91
"7365",7365,7365,"2019-10-08 00:00:00","barton",12.5
"7366",7366,7366,"2019-10-09 00:00:00","barton",8.42
"7367",7367,7367,"2019-10-10 00:00:00","barton",5.64
"7368",7368,7368,"2019-10-11 00:00:00","barton",4.58
"7369",7369,7369,"2019-10-12 00:00:00","barton",4.02
"7370",7370,7370,"2019-10-13 00:00:00","barton",3.72
"7371",7371,7371,"2019-10-14 00:00:00","barton",3.55
"7372",7372,7372,"2019-10-15 00:00:00","barton",3.36
"7373",7373,7373,"2019-10-16 00:00:00","barton",4.21
"7374",7374,7374,"2019-10-17 00:00:00","barton",8.73
"7375",7375,7375,"2019-10-18 00:00:00","barton",9.43
"7376",7376,7376,"2019-10-19 00:00:00","barton",6.2
"7377",7377,7377,"2019-10-20 00:00:00","barton",5.45
"7378",7378,7378,"2019-10-21 00:00:00","barton",5.18
"7379",7379,7379,"2019-10-22 00:00:00","barton",11.3
"7380",7380,7380,"2019-10-23 00:00:00","barton",25.5
"7381",7381,7381,"2019-10-24 00:00:00","barton",10.7
"7382",7382,7382,"2019-10-25 00:00:00","barton",7.7
"7383",7383,7383,"2019-10-26 00:00:00","barton",6.66
"7384",7384,7384,"2019-10-27 00:00:00","barton",48.5
"7385",7385,7385,"2019-10-28 00:00:00","barton",30.1
"7386",7386,7386,"2019-10-29 00:00:00","barton",16.6
"7387",7387,7387,"2019-10-30 00:00:00","barton",12.8
"7388",7388,7388,"2019-10-31 00:00:00","barton",35.1
"7389",7389,7389,"2019-11-01 00:00:00","barton",67.2
"7390",7390,7390,"2019-11-02 00:00:00","barton",31.9
"7391",7391,7391,"2019-11-03 00:00:00","barton",21.9
"7392",7392,7392,"2019-11-04 00:00:00","barton",16.3
"7393",7393,7393,"2019-11-05 00:00:00","barton",13.4
"7394",7394,7394,"2019-11-06 00:00:00","barton",11.5
"7395",7395,7395,"2019-11-07 00:00:00","barton",10.1
"7396",7396,7396,"2019-11-08 00:00:00","barton",10.4
"7397",7397,7397,"2019-11-09 00:00:00","barton",8.98
"7398",7398,7398,"2019-11-10 00:00:00","barton",8.35
"7399",7399,7399,"2019-11-11 00:00:00","barton",7.86
"7400",7400,7400,"2019-11-12 00:00:00","barton",7.82
"7401",7401,7401,"2019-11-13 00:00:00","barton",7.51
"7402",7402,7402,"2019-11-14 00:00:00","barton",-999999
"7403",7403,7403,"2019-11-15 00:00:00","barton",6.81
"7404",7404,7404,"2019-11-16 00:00:00","barton",6.67
"7405",7405,7405,"2019-11-17 00:00:00","barton",6.19
"7406",7406,7406,"2019-11-18 00:00:00","barton",6.27
"7407",7407,7407,"2019-01-01 00:00:00","jrr_level",NA
"7408",7408,7408,"2019-01-02 00:00:00","jrr_level",NA
"7409",7409,7409,"2019-01-03 00:00:00","jrr_level",NA
"7410",7410,7410,"2019-01-04 00:00:00","jrr_level",NA
"7411",7411,7411,"2019-01-05 00:00:00","jrr_level",NA
"7412",7412,7412,"2019-01-06 00:00:00","jrr_level",NA
"7413",7413,7413,"2019-01-07 00:00:00","jrr_level",NA
"7414",7414,7414,"2019-01-08 00:00:00","jrr_level",NA
"7415",7415,7415,"2019-01-09 00:00:00","jrr_level",NA
"7416",7416,7416,"2019-01-10 00:00:00","jrr_level",NA
"7417",7417,7417,"2019-01-11 00:00:00","jrr_level",NA
"7418",7418,7418,"2019-01-12 00:00:00","jrr_level",NA
"7419",7419,7419,"2019-01-13 00:00:00","jrr_level",NA
"7420",7420,7420,"2019-01-14 00:00:00","jrr_level",NA
"7421",7421,7421,"2019-01-15 00:00:00","jrr_level",NA
"7422",7422,7422,"2019-01-16 00:00:00","jrr_level",NA
"7423",7423,7423,"2019-01-17 00:00:00","jrr_level",NA
"7424",7424,7424,"2019-01-18 00:00:00","jrr_level",NA
"7425",7425,7425,"2019-01-19 00:00:00","jrr_level",NA
"7426",7426,7426,"2019-01-20 00:00:00","jrr_level",NA
"7427",7427,7427,"2019-01-21 00:00:00","jrr_level",NA
"7428",7428,7428,"2019-01-22 00:00:00","jrr_level",NA
"7429",7429,7429,"2019-01-23 00:00:00","jrr_level",NA
"7430",7430,7430,"2019-01-24 00:00:00","jrr_level",NA
"7431",7431,7431,"2019-01-25 00:00:00","jrr_level",NA
"7432",7432,7432,"2019-01-26 00:00:00","jrr_level",NA
"7433",7433,7433,"2019-01-27 00:00:00","jrr_level",NA
"7434",7434,7434,"2019-01-28 00:00:00","jrr_level",NA
"7435",7435,7435,"2019-01-29 00:00:00","jrr_level",NA
"7436",7436,7436,"2019-01-30 00:00:00","jrr_level",NA
"7437",7437,7437,"2019-01-31 00:00:00","jrr_level",NA
"7438",7438,7438,"2019-02-01 00:00:00","jrr_level",NA
"7439",7439,7439,"2019-02-02 00:00:00","jrr_level",NA
"7440",7440,7440,"2019-02-03 00:00:00","jrr_level",NA
"7441",7441,7441,"2019-02-04 00:00:00","jrr_level",NA
"7442",7442,7442,"2019-02-05 00:00:00","jrr_level",NA
"7443",7443,7443,"2019-02-06 00:00:00","jrr_level",NA
"7444",7444,7444,"2019-02-07 00:00:00","jrr_level",NA
"7445",7445,7445,"2019-02-08 00:00:00","jrr_level",NA
"7446",7446,7446,"2019-02-09 00:00:00","jrr_level",NA
"7447",7447,7447,"2019-02-10 00:00:00","jrr_level",NA
"7448",7448,7448,"2019-02-11 00:00:00","jrr_level",NA
"7449",7449,7449,"2019-02-12 00:00:00","jrr_level",NA
"7450",7450,7450,"2019-02-13 00:00:00","jrr_level",NA
"7451",7451,7451,"2019-02-14 00:00:00","jrr_level",NA
"7452",7452,7452,"2019-02-15 00:00:00","jrr_level",NA
"7453",7453,7453,"2019-02-16 00:00:00","jrr_level",NA
"7454",7454,7454,"2019-02-17 00:00:00","jrr_level",NA
"7455",7455,7455,"2019-02-18 00:00:00","jrr_level",NA
"7456",7456,7456,"2019-02-19 00:00:00","jrr_level",NA
"7457",7457,7457,"2019-02-20 00:00:00","jrr_level",NA
"7458",7458,7458,"2019-02-21 00:00:00","jrr_level",NA
"7459",7459,7459,"2019-02-22 00:00:00","jrr_level",NA
"7460",7460,7460,"2019-02-23 00:00:00","jrr_level",NA
"7461",7461,7461,"2019-02-24 00:00:00","jrr_level",NA
"7462",7462,7462,"2019-02-25 00:00:00","jrr_level",NA
"7463",7463,7463,"2019-02-26 00:00:00","jrr_level",NA
"7464",7464,7464,"2019-02-27 00:00:00","jrr_level",NA
"7465",7465,7465,"2019-02-28 00:00:00","jrr_level",NA
"7466",7466,7466,"2019-03-01 00:00:00","jrr_level",NA
"7467",7467,7467,"2019-03-02 00:00:00","jrr_level",NA
"7468",7468,7468,"2019-03-03 00:00:00","jrr_level",NA
"7469",7469,7469,"2019-03-04 00:00:00","jrr_level",NA
"7470",7470,7470,"2019-03-05 00:00:00","jrr_level",NA
"7471",7471,7471,"2019-03-06 00:00:00","jrr_level",NA
"7472",7472,7472,"2019-03-07 00:00:00","jrr_level",NA
"7473",7473,7473,"2019-03-08 00:00:00","jrr_level",NA
"7474",7474,7474,"2019-03-09 00:00:00","jrr_level",NA
"7475",7475,7475,"2019-03-10 00:00:00","jrr_level",NA
"7476",7476,7476,"2019-03-11 00:00:00","jrr_level",NA
"7477",7477,7477,"2019-03-12 00:00:00","jrr_level",NA
"7478",7478,7478,"2019-03-13 00:00:00","jrr_level",NA
"7479",7479,7479,"2019-03-14 00:00:00","jrr_level",NA
"7480",7480,7480,"2019-03-15 00:00:00","jrr_level",NA
"7481",7481,7481,"2019-03-16 00:00:00","jrr_level",NA
"7482",7482,7482,"2019-03-17 00:00:00","jrr_level",NA
"7483",7483,7483,"2019-03-18 00:00:00","jrr_level",NA
"7484",7484,7484,"2019-03-19 00:00:00","jrr_level",NA
"7485",7485,7485,"2019-03-20 00:00:00","jrr_level",NA
"7486",7486,7486,"2019-03-21 00:00:00","jrr_level",NA
"7487",7487,7487,"2019-03-22 00:00:00","jrr_level",NA
"7488",7488,7488,"2019-03-23 00:00:00","jrr_level",NA
"7489",7489,7489,"2019-03-24 00:00:00","jrr_level",NA
"7490",7490,7490,"2019-03-25 00:00:00","jrr_level",NA
"7491",7491,7491,"2019-03-26 00:00:00","jrr_level",NA
"7492",7492,7492,"2019-03-27 00:00:00","jrr_level",NA
"7493",7493,7493,"2019-03-28 00:00:00","jrr_level",NA
"7494",7494,7494,"2019-03-29 00:00:00","jrr_level",NA
"7495",7495,7495,"2019-03-30 00:00:00","jrr_level",NA
"7496",7496,7496,"2019-03-31 00:00:00","jrr_level",NA
"7497",7497,7497,"2019-04-01 00:00:00","jrr_level",NA
"7498",7498,7498,"2019-04-02 00:00:00","jrr_level",NA
"7499",7499,7499,"2019-04-03 00:00:00","jrr_level",NA
"7500",7500,7500,"2019-04-04 00:00:00","jrr_level",NA
"7501",7501,7501,"2019-04-05 00:00:00","jrr_level",NA
"7502",7502,7502,"2019-04-06 00:00:00","jrr_level",NA
"7503",7503,7503,"2019-04-07 00:00:00","jrr_level",NA
"7504",7504,7504,"2019-04-08 00:00:00","jrr_level",NA
"7505",7505,7505,"2019-04-09 00:00:00","jrr_level",NA
"7506",7506,7506,"2019-04-10 00:00:00","jrr_level",NA
"7507",7507,7507,"2019-04-11 00:00:00","jrr_level",NA
"7508",7508,7508,"2019-04-12 00:00:00","jrr_level",NA
"7509",7509,7509,"2019-04-13 00:00:00","jrr_level",NA
"7510",7510,7510,"2019-04-14 00:00:00","jrr_level",NA
"7511",7511,7511,"2019-04-15 00:00:00","jrr_level",NA
"7512",7512,7512,"2019-04-16 00:00:00","jrr_level",NA
"7513",7513,7513,"2019-04-17 00:00:00","jrr_level",NA
"7514",7514,7514,"2019-04-18 00:00:00","jrr_level",NA
"7515",7515,7515,"2019-04-19 00:00:00","jrr_level",NA
"7516",7516,7516,"2019-04-20 00:00:00","jrr_level",NA
"7517",7517,7517,"2019-04-21 00:00:00","jrr_level",NA
"7518",7518,7518,"2019-04-22 00:00:00","jrr_level",NA
"7519",7519,7519,"2019-04-23 00:00:00","jrr_level",NA
"7520",7520,7520,"2019-04-24 00:00:00","jrr_level",NA
"7521",7521,7521,"2019-04-25 00:00:00","jrr_level",NA
"7522",7522,7522,"2019-04-26 00:00:00","jrr_level",NA
"7523",7523,7523,"2019-04-27 00:00:00","jrr_level",NA
"7524",7524,7524,"2019-04-28 00:00:00","jrr_level",NA
"7525",7525,7525,"2019-04-29 00:00:00","jrr_level",NA
"7526",7526,7526,"2019-04-30 00:00:00","jrr_level",NA
"7527",7527,7527,"2019-05-01 00:00:00","jrr_level",NA
"7528",7528,7528,"2019-05-02 00:00:00","jrr_level",NA
"7529",7529,7529,"2019-05-03 00:00:00","jrr_level",NA
"7530",7530,7530,"2019-05-04 00:00:00","jrr_level",NA
"7531",7531,7531,"2019-05-05 00:00:00","jrr_level",NA
"7532",7532,7532,"2019-05-06 00:00:00","jrr_level",NA
"7533",7533,7533,"2019-05-07 00:00:00","jrr_level",NA
"7534",7534,7534,"2019-05-08 00:00:00","jrr_level",NA
"7535",7535,7535,"2019-05-09 00:00:00","jrr_level",NA
"7536",7536,7536,"2019-05-10 00:00:00","jrr_level",NA
"7537",7537,7537,"2019-05-11 00:00:00","jrr_level",NA
"7538",7538,7538,"2019-05-12 00:00:00","jrr_level",NA
"7539",7539,7539,"2019-05-13 00:00:00","jrr_level",NA
"7540",7540,7540,"2019-05-14 00:00:00","jrr_level",NA
"7541",7541,7541,"2019-05-15 00:00:00","jrr_level",NA
"7542",7542,7542,"2019-05-16 00:00:00","jrr_level",NA
"7543",7543,7543,"2019-05-17 00:00:00","jrr_level",NA
"7544",7544,7544,"2019-05-18 00:00:00","jrr_level",NA
"7545",7545,7545,"2019-05-19 00:00:00","jrr_level",NA
"7546",7546,7546,"2019-05-20 00:00:00","jrr_level",NA
"7547",7547,7547,"2019-05-21 00:00:00","jrr_level",NA
"7548",7548,7548,"2019-05-22 00:00:00","jrr_level",NA
"7549",7549,7549,"2019-05-23 00:00:00","jrr_level",NA
"7550",7550,7550,"2019-05-24 00:00:00","jrr_level",NA
"7551",7551,7551,"2019-05-25 00:00:00","jrr_level",NA
"7552",7552,7552,"2019-05-26 00:00:00","jrr_level",NA
"7553",7553,7553,"2019-05-27 00:00:00","jrr_level",NA
"7554",7554,7554,"2019-05-28 00:00:00","jrr_level",NA
"7555",7555,7555,"2019-05-29 00:00:00","jrr_level",NA
"7556",7556,7556,"2019-05-30 00:00:00","jrr_level",NA
"7557",7557,7557,"2019-05-31 00:00:00","jrr_level",NA
"7558",7558,7558,"2019-06-01 00:00:00","jrr_level",NA
"7559",7559,7559,"2019-06-02 00:00:00","jrr_level",NA
"7560",7560,7560,"2019-06-03 00:00:00","jrr_level",NA
"7561",7561,7561,"2019-06-04 00:00:00","jrr_level",NA
"7562",7562,7562,"2019-06-05 00:00:00","jrr_level",NA
"7563",7563,7563,"2019-06-06 00:00:00","jrr_level",NA
"7564",7564,7564,"2019-06-07 00:00:00","jrr_level",NA
"7565",7565,7565,"2019-06-08 00:00:00","jrr_level",NA
"7566",7566,7566,"2019-06-09 00:00:00","jrr_level",NA
"7567",7567,7567,"2019-06-10 00:00:00","jrr_level",NA
"7568",7568,7568,"2019-06-11 00:00:00","jrr_level",NA
"7569",7569,7569,"2019-06-12 00:00:00","jrr_level",NA
"7570",7570,7570,"2019-06-13 00:00:00","jrr_level",NA
"7571",7571,7571,"2019-06-14 00:00:00","jrr_level",NA
"7572",7572,7572,"2019-06-15 00:00:00","jrr_level",NA
"7573",7573,7573,"2019-06-16 00:00:00","jrr_level",NA
"7574",7574,7574,"2019-06-17 00:00:00","jrr_level",NA
"7575",7575,7575,"2019-06-18 00:00:00","jrr_level",NA
"7576",7576,7576,"2019-06-19 00:00:00","jrr_level",NA
"7577",7577,7577,"2019-06-20 00:00:00","jrr_level",NA
"7578",7578,7578,"2019-06-21 00:00:00","jrr_level",NA
"7579",7579,7579,"2019-06-22 00:00:00","jrr_level",NA
"7580",7580,7580,"2019-06-23 00:00:00","jrr_level",NA
"7581",7581,7581,"2019-06-24 00:00:00","jrr_level",NA
"7582",7582,7582,"2019-06-25 00:00:00","jrr_level",NA
"7583",7583,7583,"2019-06-26 00:00:00","jrr_level",NA
"7584",7584,7584,"2019-06-27 00:00:00","jrr_level",NA
"7585",7585,7585,"2019-06-28 00:00:00","jrr_level",NA
"7586",7586,7586,"2019-06-29 00:00:00","jrr_level",NA
"7587",7587,7587,"2019-06-30 00:00:00","jrr_level",NA
"7588",7588,7588,"2019-07-01 00:00:00","jrr_level",NA
"7589",7589,7589,"2019-07-02 00:00:00","jrr_level",NA
"7590",7590,7590,"2019-07-03 00:00:00","jrr_level",NA
"7591",7591,7591,"2019-07-04 00:00:00","jrr_level",NA
"7592",7592,7592,"2019-07-05 00:00:00","jrr_level",NA
"7593",7593,7593,"2019-07-06 00:00:00","jrr_level",NA
"7594",7594,7594,"2019-07-07 00:00:00","jrr_level",NA
"7595",7595,7595,"2019-07-08 00:00:00","jrr_level",NA
"7596",7596,7596,"2019-07-09 00:00:00","jrr_level",NA
"7597",7597,7597,"2019-07-10 00:00:00","jrr_level",NA
"7598",7598,7598,"2019-07-11 00:00:00","jrr_level",NA
"7599",7599,7599,"2019-07-12 00:00:00","jrr_level",NA
"7600",7600,7600,"2019-07-13 00:00:00","jrr_level",NA
"7601",7601,7601,"2019-07-14 00:00:00","jrr_level",NA
"7602",7602,7602,"2019-07-15 00:00:00","jrr_level",NA
"7603",7603,7603,"2019-07-16 00:00:00","jrr_level",NA
"7604",7604,7604,"2019-07-17 00:00:00","jrr_level",NA
"7605",7605,7605,"2019-07-18 00:00:00","jrr_level",NA
"7606",7606,7606,"2019-07-19 00:00:00","jrr_level",NA
"7607",7607,7607,"2019-07-20 00:00:00","jrr_level",NA
"7608",7608,7608,"2019-07-21 00:00:00","jrr_level",NA
"7609",7609,7609,"2019-07-22 00:00:00","jrr_level",NA
"7610",7610,7610,"2019-07-23 00:00:00","jrr_level",NA
"7611",7611,7611,"2019-07-24 00:00:00","jrr_level",NA
"7612",7612,7612,"2019-07-25 00:00:00","jrr_level",NA
"7613",7613,7613,"2019-07-26 00:00:00","jrr_level",NA
"7614",7614,7614,"2019-07-27 00:00:00","jrr_level",NA
"7615",7615,7615,"2019-07-28 00:00:00","jrr_level",NA
"7616",7616,7616,"2019-07-29 00:00:00","jrr_level",NA
"7617",7617,7617,"2019-07-30 00:00:00","jrr_level",NA
"7618",7618,7618,"2019-07-31 00:00:00","jrr_level",NA
"7619",7619,7619,"2019-08-01 00:00:00","jrr_level",NA
"7620",7620,7620,"2019-08-02 00:00:00","jrr_level",NA
"7621",7621,7621,"2019-08-03 00:00:00","jrr_level",NA
"7622",7622,7622,"2019-08-04 00:00:00","jrr_level",NA
"7623",7623,7623,"2019-08-05 00:00:00","jrr_level",NA
"7624",7624,7624,"2019-08-06 00:00:00","jrr_level",NA
"7625",7625,7625,"2019-08-07 00:00:00","jrr_level",NA
"7626",7626,7626,"2019-08-08 00:00:00","jrr_level",NA
"7627",7627,7627,"2019-08-09 00:00:00","jrr_level",NA
"7628",7628,7628,"2019-08-10 00:00:00","jrr_level",NA
"7629",7629,7629,"2019-08-11 00:00:00","jrr_level",NA
"7630",7630,7630,"2019-08-12 00:00:00","jrr_level",NA
"7631",7631,7631,"2019-08-13 00:00:00","jrr_level",NA
"7632",7632,7632,"2019-08-14 00:00:00","jrr_level",NA
"7633",7633,7633,"2019-08-15 00:00:00","jrr_level",NA
"7634",7634,7634,"2019-08-16 00:00:00","jrr_level",NA
"7635",7635,7635,"2019-08-17 00:00:00","jrr_level",NA
"7636",7636,7636,"2019-08-18 00:00:00","jrr_level",NA
"7637",7637,7637,"2019-08-19 00:00:00","jrr_level",NA
"7638",7638,7638,"2019-08-20 00:00:00","jrr_level",NA
"7639",7639,7639,"2019-08-21 00:00:00","jrr_level",NA
"7640",7640,7640,"2019-08-22 00:00:00","jrr_level",NA
"7641",7641,7641,"2019-08-23 00:00:00","jrr_level",NA
"7642",7642,7642,"2019-08-24 00:00:00","jrr_level",NA
"7643",7643,7643,"2019-08-25 00:00:00","jrr_level",NA
"7644",7644,7644,"2019-08-26 00:00:00","jrr_level",NA
"7645",7645,7645,"2019-08-27 00:00:00","jrr_level",NA
"7646",7646,7646,"2019-08-28 00:00:00","jrr_level",NA
"7647",7647,7647,"2019-08-29 00:00:00","jrr_level",NA
"7648",7648,7648,"2019-08-30 00:00:00","jrr_level",NA
"7649",7649,7649,"2019-08-31 00:00:00","jrr_level",NA
"7650",7650,7650,"2019-09-01 00:00:00","jrr_level",NA
"7651",7651,7651,"2019-09-02 00:00:00","jrr_level",NA
"7652",7652,7652,"2019-09-03 00:00:00","jrr_level",NA
"7653",7653,7653,"2019-09-04 00:00:00","jrr_level",NA
"7654",7654,7654,"2019-09-05 00:00:00","jrr_level",NA
"7655",7655,7655,"2019-09-06 00:00:00","jrr_level",NA
"7656",7656,7656,"2019-09-07 00:00:00","jrr_level",NA
"7657",7657,7657,"2019-09-08 00:00:00","jrr_level",NA
"7658",7658,7658,"2019-09-09 00:00:00","jrr_level",NA
"7659",7659,7659,"2019-09-10 00:00:00","jrr_level",NA
"7660",7660,7660,"2019-09-11 00:00:00","jrr_level",NA
"7661",7661,7661,"2019-09-12 00:00:00","jrr_level",NA
"7662",7662,7662,"2019-09-13 00:00:00","jrr_level",NA
"7663",7663,7663,"2019-09-14 00:00:00","jrr_level",NA
"7664",7664,7664,"2019-09-15 00:00:00","jrr_level",NA
"7665",7665,7665,"2019-09-16 00:00:00","jrr_level",NA
"7666",7666,7666,"2019-09-17 00:00:00","jrr_level",NA
"7667",7667,7667,"2019-09-18 00:00:00","jrr_level",NA
"7668",7668,7668,"2019-09-19 00:00:00","jrr_level",NA
"7669",7669,7669,"2019-09-20 00:00:00","jrr_level",NA
"7670",7670,7670,"2019-09-21 00:00:00","jrr_level",NA
"7671",7671,7671,"2019-09-22 00:00:00","jrr_level",NA
"7672",7672,7672,"2019-09-23 00:00:00","jrr_level",NA
"7673",7673,7673,"2019-09-24 00:00:00","jrr_level",NA
"7674",7674,7674,"2019-09-25 00:00:00","jrr_level",NA
"7675",7675,7675,"2019-09-26 00:00:00","jrr_level",NA
"7676",7676,7676,"2019-09-27 00:00:00","jrr_level",NA
"7677",7677,7677,"2019-09-28 00:00:00","jrr_level",NA
"7678",7678,7678,"2019-09-29 00:00:00","jrr_level",NA
"7679",7679,7679,"2019-09-30 00:00:00","jrr_level",NA
"7680",7680,7680,"2019-10-01 00:00:00","jrr_level",NA
"7681",7681,7681,"2019-10-02 00:00:00","jrr_level",NA
"7682",7682,7682,"2019-10-03 00:00:00","jrr_level",NA
"7683",7683,7683,"2019-10-04 00:00:00","jrr_level",NA
"7684",7684,7684,"2019-10-05 00:00:00","jrr_level",NA
"7685",7685,7685,"2019-10-06 00:00:00","jrr_level",NA
"7686",7686,7686,"2019-10-07 00:00:00","jrr_level",NA
"7687",7687,7687,"2019-10-08 00:00:00","jrr_level",NA
"7688",7688,7688,"2019-10-09 00:00:00","jrr_level",NA
"7689",7689,7689,"2019-10-10 00:00:00","jrr_level",NA
"7690",7690,7690,"2019-10-11 00:00:00","jrr_level",NA
"7691",7691,7691,"2019-10-12 00:00:00","jrr_level",NA
"7692",7692,7692,"2019-10-13 00:00:00","jrr_level",NA
"7693",7693,7693,"2019-10-14 00:00:00","jrr_level",NA
"7694",7694,7694,"2019-10-15 00:00:00","jrr_level",NA
"7695",7695,7695,"2019-10-16 00:00:00","jrr_level",NA
"7696",7696,7696,"2019-10-17 00:00:00","jrr_level",NA
"7697",7697,7697,"2019-10-18 00:00:00","jrr_level",NA
"7698",7698,7698,"2019-10-19 00:00:00","jrr_level",NA
"7699",7699,7699,"2019-10-20 00:00:00","jrr_level",NA
"7700",7700,7700,"2019-10-21 00:00:00","jrr_level",NA
"7701",7701,7701,"2019-10-22 00:00:00","jrr_level",NA
"7702",7702,7702,"2019-10-23 00:00:00","jrr_level",NA
"7703",7703,7703,"2019-10-24 00:00:00","jrr_level",NA
"7704",7704,7704,"2019-10-25 00:00:00","jrr_level",NA
"7705",7705,7705,"2019-10-26 00:00:00","jrr_level",NA
"7706",7706,7706,"2019-10-27 00:00:00","jrr_level",NA
"7707",7707,7707,"2019-10-28 00:00:00","jrr_level",NA
"7708",7708,7708,"2019-10-29 00:00:00","jrr_level",NA
"7709",7709,7709,"2019-10-30 00:00:00","jrr_level",NA
"7710",7710,7710,"2019-10-31 00:00:00","jrr_level",NA
"7711",7711,7711,"2019-11-01 00:00:00","jrr_level",NA
"7712",7712,7712,"2019-11-02 00:00:00","jrr_level",NA
"7713",7713,7713,"2019-11-03 00:00:00","jrr_level",NA
"7714",7714,7714,"2019-11-04 00:00:00","jrr_level",NA
"7715",7715,7715,"2019-11-05 00:00:00","jrr_level",NA
"7716",7716,7716,"2019-11-06 00:00:00","jrr_level",NA
"7717",7717,7717,"2019-11-07 00:00:00","jrr_level",NA
"7718",7718,7718,"2019-11-08 00:00:00","jrr_level",NA
"7719",7719,7719,"2019-11-09 00:00:00","jrr_level",NA
"7720",7720,7720,"2019-11-10 00:00:00","jrr_level",NA
"7721",7721,7721,"2019-11-11 00:00:00","jrr_level",NA
"7722",7722,7722,"2019-11-12 00:00:00","jrr_level",NA
"7723",7723,7723,"2019-11-13 00:00:00","jrr_level",NA
"7724",7724,7724,"2019-11-14 00:00:00","jrr_level",NA
"7725",7725,7725,"2019-11-15 00:00:00","jrr_level",NA
"7726",7726,7726,"2019-11-16 00:00:00","jrr_level",NA
"7727",7727,7727,"2019-11-17 00:00:00","jrr_level",NA
"7728",7728,7728,"2019-11-18 00:00:00","jrr_level",NA
"7729",7729,7729,"2019-01-01 00:00:00","sav_level",NA
"7730",7730,7730,"2019-01-02 00:00:00","sav_level",NA
"7731",7731,7731,"2019-01-03 00:00:00","sav_level",NA
"7732",7732,7732,"2019-01-04 00:00:00","sav_level",NA
"7733",7733,7733,"2019-01-05 00:00:00","sav_level",NA
"7734",7734,7734,"2019-01-06 00:00:00","sav_level",NA
"7735",7735,7735,"2019-01-07 00:00:00","sav_level",NA
"7736",7736,7736,"2019-01-08 00:00:00","sav_level",NA
"7737",7737,7737,"2019-01-09 00:00:00","sav_level",NA
"7738",7738,7738,"2019-01-10 00:00:00","sav_level",NA
"7739",7739,7739,"2019-01-11 00:00:00","sav_level",NA
"7740",7740,7740,"2019-01-12 00:00:00","sav_level",NA
"7741",7741,7741,"2019-01-13 00:00:00","sav_level",NA
"7742",7742,7742,"2019-01-14 00:00:00","sav_level",NA
"7743",7743,7743,"2019-01-15 00:00:00","sav_level",NA
"7744",7744,7744,"2019-01-16 00:00:00","sav_level",NA
"7745",7745,7745,"2019-01-17 00:00:00","sav_level",NA
"7746",7746,7746,"2019-01-18 00:00:00","sav_level",NA
"7747",7747,7747,"2019-01-19 00:00:00","sav_level",NA
"7748",7748,7748,"2019-01-20 00:00:00","sav_level",NA
