"","date","site","flow"
"5395","2019-11-03 00:00:00","nbp_cumb",411
"5396","2019-11-04 00:00:00","nbp_cumb",371
"5397","2019-11-05 00:00:00","nbp_cumb",354
"5398","2019-11-06 00:00:00","nbp_cumb",337
"5399","2019-11-07 00:00:00","nbp_cumb",328
"5400","2019-11-08 00:00:00","nbp_cumb",324
"5401","2019-11-09 00:00:00","nbp_cumb",316
"5402","2019-11-10 00:00:00","nbp_cumb",309
"5403","2019-11-11 00:00:00","nbp_cumb",339
"5404","2019-11-12 00:00:00","nbp_cumb",362
"5405","2019-11-13 00:00:00","nbp_cumb",318
"5406","2019-11-14 00:00:00","nbp_cumb",294
"5407","2019-01-01 00:00:00","wills",1210
"5408","2019-01-02 00:00:00","wills",1030
"5409","2019-01-03 00:00:00","wills",910
"5410","2019-01-04 00:00:00","wills",763
"5411","2019-01-05 00:00:00","wills",1140
"5412","2019-01-06 00:00:00","wills",1110
"5413","2019-01-07 00:00:00","wills",977
"5414","2019-01-08 00:00:00","wills",861
"5415","2019-01-09 00:00:00","wills",829
"5416","2019-01-10 00:00:00","wills",664
"5417","2019-01-11 00:00:00","wills",572
"5418","2019-01-12 00:00:00","wills",513
"5419","2019-01-13 00:00:00","wills",499
"5420","2019-01-14 00:00:00","wills",460
"5421","2019-01-15 00:00:00","wills",425
"5422","2019-01-16 00:00:00","wills",394
"5423","2019-01-17 00:00:00","wills",364
"5424","2019-01-18 00:00:00","wills",349
"5425","2019-01-19 00:00:00","wills",348
"5426","2019-01-20 00:00:00","wills",544
"5427","2019-01-21 00:00:00","wills",314
"5428","2019-01-22 00:00:00","wills",286
"5429","2019-01-23 00:00:00","wills",362
"5430","2019-01-24 00:00:00","wills",1040
"5431","2019-01-25 00:00:00","wills",1240
"5432","2019-01-26 00:00:00","wills",924
"5433","2019-01-27 00:00:00","wills",743
"5434","2019-01-28 00:00:00","wills",609
"5435","2019-01-29 00:00:00","wills",505
"5436","2019-01-30 00:00:00","wills",405
"5437","2019-01-31 00:00:00","wills",247
"5438","2019-02-01 00:00:00","wills",222
"5439","2019-02-02 00:00:00","wills",246
"5440","2019-02-03 00:00:00","wills",399
"5441","2019-02-04 00:00:00","wills",413
"5442","2019-02-05 00:00:00","wills",904
"5443","2019-02-06 00:00:00","wills",1970
"5444","2019-02-07 00:00:00","wills",3000
"5445","2019-02-08 00:00:00","wills",3270
"5446","2019-02-09 00:00:00","wills",1950
"5447","2019-02-10 00:00:00","wills",1230
"5448","2019-02-11 00:00:00","wills",973
"5449","2019-02-12 00:00:00","wills",1020
"5450","2019-02-13 00:00:00","wills",930
"5451","2019-02-14 00:00:00","wills",703
"5452","2019-02-15 00:00:00","wills",716
"5453","2019-02-16 00:00:00","wills",802
"5454","2019-02-17 00:00:00","wills",712
"5455","2019-02-18 00:00:00","wills",702
"5456","2019-02-19 00:00:00","wills",582
"5457","2019-02-20 00:00:00","wills",541
"5458","2019-02-21 00:00:00","wills",652
"5459","2019-02-22 00:00:00","wills",724
"5460","2019-02-23 00:00:00","wills",677
"5461","2019-02-24 00:00:00","wills",1490
"5462","2019-02-25 00:00:00","wills",1840
"5463","2019-02-26 00:00:00","wills",1220
"5464","2019-02-27 00:00:00","wills",959
"5465","2019-02-28 00:00:00","wills",847
"5466","2019-03-01 00:00:00","wills",778
"5467","2019-03-02 00:00:00","wills",704
"5468","2019-03-03 00:00:00","wills",649
"5469","2019-03-04 00:00:00","wills",585
"5470","2019-03-05 00:00:00","wills",443
"5471","2019-03-06 00:00:00","wills",351
"5472","2019-03-07 00:00:00","wills",375
"5473","2019-03-08 00:00:00","wills",372
"5474","2019-03-09 00:00:00","wills",378
"5475","2019-03-10 00:00:00","wills",1520
"5476","2019-03-11 00:00:00","wills",2180
"5477","2019-03-12 00:00:00","wills",1730
"5478","2019-03-13 00:00:00","wills",1330
"5479","2019-03-14 00:00:00","wills",1250
"5480","2019-03-15 00:00:00","wills",2150
"5481","2019-03-16 00:00:00","wills",2000
"5482","2019-03-17 00:00:00","wills",1220
"5483","2019-03-18 00:00:00","wills",879
"5484","2019-03-19 00:00:00","wills",691
"5485","2019-03-20 00:00:00","wills",580
"5486","2019-03-21 00:00:00","wills",563
"5487","2019-03-22 00:00:00","wills",605
"5488","2019-03-23 00:00:00","wills",516
"5489","2019-03-24 00:00:00","wills",463
"5490","2019-03-25 00:00:00","wills",503
"5491","2019-03-26 00:00:00","wills",551
"5492","2019-03-27 00:00:00","wills",501
"5493","2019-03-28 00:00:00","wills",495
"5494","2019-03-29 00:00:00","wills",478
"5495","2019-03-30 00:00:00","wills",448
"5496","2019-03-31 00:00:00","wills",417
"5497","2019-04-01 00:00:00","wills",368
"5498","2019-04-02 00:00:00","wills",334
"5499","2019-04-03 00:00:00","wills",314
"5500","2019-04-04 00:00:00","wills",289
"5501","2019-04-05 00:00:00","wills",392
"5502","2019-04-06 00:00:00","wills",426
"5503","2019-04-07 00:00:00","wills",393
"5504","2019-04-08 00:00:00","wills",545
"5505","2019-04-09 00:00:00","wills",552
"5506","2019-04-10 00:00:00","wills",542
"5507","2019-04-11 00:00:00","wills",497
"5508","2019-04-12 00:00:00","wills",513
"5509","2019-04-13 00:00:00","wills",869
"5510","2019-04-14 00:00:00","wills",855
"5511","2019-04-15 00:00:00","wills",1750
"5512","2019-04-16 00:00:00","wills",1370
"5513","2019-04-17 00:00:00","wills",1010
"5514","2019-04-18 00:00:00","wills",791
"5515","2019-04-19 00:00:00","wills",995
"5516","2019-04-20 00:00:00","wills",1660
"5517","2019-04-21 00:00:00","wills",1290
"5518","2019-04-22 00:00:00","wills",972
"5519","2019-04-23 00:00:00","wills",776
"5520","2019-04-24 00:00:00","wills",657
"5521","2019-04-25 00:00:00","wills",560
"5522","2019-04-26 00:00:00","wills",619
"5523","2019-04-27 00:00:00","wills",596
"5524","2019-04-28 00:00:00","wills",536
"5525","2019-04-29 00:00:00","wills",493
"5526","2019-04-30 00:00:00","wills",467
"5527","2019-05-01 00:00:00","wills",446
"5528","2019-05-02 00:00:00","wills",413
"5529","2019-05-03 00:00:00","wills",585
"5530","2019-05-04 00:00:00","wills",641
"5531","2019-05-05 00:00:00","wills",1140
"5532","2019-05-06 00:00:00","wills",1060
"5533","2019-05-07 00:00:00","wills",858
"5534","2019-05-08 00:00:00","wills",709
"5535","2019-05-09 00:00:00","wills",600
"5536","2019-05-10 00:00:00","wills",575
"5537","2019-05-11 00:00:00","wills",489
"5538","2019-05-12 00:00:00","wills",2380
"5539","2019-05-13 00:00:00","wills",2920
"5540","2019-05-14 00:00:00","wills",2200
"5541","2019-05-15 00:00:00","wills",1510
"5542","2019-05-16 00:00:00","wills",1040
"5543","2019-05-17 00:00:00","wills",776
"5544","2019-05-18 00:00:00","wills",666
"5545","2019-05-19 00:00:00","wills",556
"5546","2019-05-20 00:00:00","wills",519
"5547","2019-05-21 00:00:00","wills",395
"5548","2019-05-22 00:00:00","wills",340
"5549","2019-05-23 00:00:00","wills",309
"5550","2019-05-24 00:00:00","wills",291
"5551","2019-05-25 00:00:00","wills",256
"5552","2019-05-26 00:00:00","wills",252
"5553","2019-05-27 00:00:00","wills",291
"5554","2019-05-28 00:00:00","wills",249
"5555","2019-05-29 00:00:00","wills",232
"5556","2019-05-30 00:00:00","wills",361
"5557","2019-05-31 00:00:00","wills",414
"5558","2019-06-01 00:00:00","wills",327
"5559","2019-06-02 00:00:00","wills",283
"5560","2019-06-03 00:00:00","wills",255
"5561","2019-06-04 00:00:00","wills",212
"5562","2019-06-05 00:00:00","wills",195
"5563","2019-06-06 00:00:00","wills",190
"5564","2019-06-07 00:00:00","wills",172
"5565","2019-06-08 00:00:00","wills",159
"5566","2019-06-09 00:00:00","wills",151
"5567","2019-06-10 00:00:00","wills",193
"5568","2019-06-11 00:00:00","wills",227
"5569","2019-06-12 00:00:00","wills",165
"5570","2019-06-13 00:00:00","wills",166
"5571","2019-06-14 00:00:00","wills",179
"5572","2019-06-15 00:00:00","wills",149
"5573","2019-06-16 00:00:00","wills",138
"5574","2019-06-17 00:00:00","wills",174
"5575","2019-06-18 00:00:00","wills",163
"5576","2019-06-19 00:00:00","wills",196
"5577","2019-06-20 00:00:00","wills",1180
"5578","2019-06-21 00:00:00","wills",722
"5579","2019-06-22 00:00:00","wills",457
"5580","2019-06-23 00:00:00","wills",330
"5581","2019-06-24 00:00:00","wills",275
"5582","2019-06-25 00:00:00","wills",340
"5583","2019-06-26 00:00:00","wills",232
"5584","2019-06-27 00:00:00","wills",190
"5585","2019-06-28 00:00:00","wills",182
"5586","2019-06-29 00:00:00","wills",155
"5587","2019-06-30 00:00:00","wills",158
"5588","2019-07-01 00:00:00","wills",133
"5589","2019-07-02 00:00:00","wills",121
"5590","2019-07-03 00:00:00","wills",152
"5591","2019-07-04 00:00:00","wills",170
"5592","2019-07-05 00:00:00","wills",203
"5593","2019-07-06 00:00:00","wills",206
"5594","2019-07-07 00:00:00","wills",172
"5595","2019-07-08 00:00:00","wills",213
"5596","2019-07-09 00:00:00","wills",174
"5597","2019-07-10 00:00:00","wills",184
"5598","2019-07-11 00:00:00","wills",309
"5599","2019-07-12 00:00:00","wills",335
"5600","2019-07-13 00:00:00","wills",239
"5601","2019-07-14 00:00:00","wills",186
"5602","2019-07-15 00:00:00","wills",151
"5603","2019-07-16 00:00:00","wills",129
"5604","2019-07-17 00:00:00","wills",124
"5605","2019-07-18 00:00:00","wills",140
"5606","2019-07-19 00:00:00","wills",120
"5607","2019-07-20 00:00:00","wills",99.2
"5608","2019-07-21 00:00:00","wills",89.2
"5609","2019-07-22 00:00:00","wills",198
"5610","2019-07-23 00:00:00","wills",203
"5611","2019-07-24 00:00:00","wills",183
"5612","2019-07-25 00:00:00","wills",149
"5613","2019-07-26 00:00:00","wills",127
"5614","2019-07-27 00:00:00","wills",108
"5615","2019-07-28 00:00:00","wills",95.1
"5616","2019-07-29 00:00:00","wills",84.8
"5617","2019-07-30 00:00:00","wills",78.5
"5618","2019-07-31 00:00:00","wills",126
"5619","2019-08-01 00:00:00","wills",128
"5620","2019-08-02 00:00:00","wills",97.7
"5621","2019-08-03 00:00:00","wills",88.4
"5622","2019-08-04 00:00:00","wills",78.1
"5623","2019-08-05 00:00:00","wills",68.6
"5624","2019-08-06 00:00:00","wills",64.6
"5625","2019-08-07 00:00:00","wills",66
"5626","2019-08-08 00:00:00","wills",61
"5627","2019-08-09 00:00:00","wills",58.2
"5628","2019-08-10 00:00:00","wills",54.7
"5629","2019-08-11 00:00:00","wills",50.3
"5630","2019-08-12 00:00:00","wills",47.5
"5631","2019-08-13 00:00:00","wills",46.8
"5632","2019-08-14 00:00:00","wills",94.6
"5633","2019-08-15 00:00:00","wills",95.2
"5634","2019-08-16 00:00:00","wills",102
"5635","2019-08-17 00:00:00","wills",70.9
"5636","2019-08-18 00:00:00","wills",58.6
"5637","2019-08-19 00:00:00","wills",57.6
"5638","2019-08-20 00:00:00","wills",60.8
"5639","2019-08-21 00:00:00","wills",77.6
"5640","2019-08-22 00:00:00","wills",67.4
"5641","2019-08-23 00:00:00","wills",92.9
"5642","2019-08-24 00:00:00","wills",96.3
"5643","2019-08-25 00:00:00","wills",70
"5644","2019-08-26 00:00:00","wills",58.7
"5645","2019-08-27 00:00:00","wills",63.5
"5646","2019-08-28 00:00:00","wills",93.5
"5647","2019-08-29 00:00:00","wills",76.9
"5648","2019-08-30 00:00:00","wills",62.5
"5649","2019-08-31 00:00:00","wills",54
"5650","2019-09-01 00:00:00","wills",61.2
"5651","2019-09-02 00:00:00","wills",113
"5652","2019-09-03 00:00:00","wills",92.2
"5653","2019-09-04 00:00:00","wills",67.7
"5654","2019-09-05 00:00:00","wills",58.2
"5655","2019-09-06 00:00:00","wills",53.1
"5656","2019-09-07 00:00:00","wills",49.3
"5657","2019-09-08 00:00:00","wills",46.1
"5658","2019-09-09 00:00:00","wills",44.9
"5659","2019-09-10 00:00:00","wills",43.1
"5660","2019-09-11 00:00:00","wills",40.9
"5661","2019-09-12 00:00:00","wills",38.7
"5662","2019-09-13 00:00:00","wills",39.1
"5663","2019-09-14 00:00:00","wills",49.9
"5664","2019-09-15 00:00:00","wills",47.4
"5665","2019-09-16 00:00:00","wills",42.4
"5666","2019-09-17 00:00:00","wills",39
"5667","2019-09-18 00:00:00","wills",36.3
"5668","2019-09-19 00:00:00","wills",34.9
"5669","2019-09-20 00:00:00","wills",34.2
"5670","2019-09-21 00:00:00","wills",33.3
"5671","2019-09-22 00:00:00","wills",32.9
"5672","2019-09-23 00:00:00","wills",32.3
"5673","2019-09-24 00:00:00","wills",31.5
"5674","2019-09-25 00:00:00","wills",31.3
"5675","2019-09-26 00:00:00","wills",30.8
"5676","2019-09-27 00:00:00","wills",30.7
"5677","2019-09-28 00:00:00","wills",30.2
"5678","2019-09-29 00:00:00","wills",29.6
"5679","2019-09-30 00:00:00","wills",35.3
"5680","2019-10-01 00:00:00","wills",37.1
"5681","2019-10-02 00:00:00","wills",40
"5682","2019-10-03 00:00:00","wills",36.4
"5683","2019-10-04 00:00:00","wills",32.6
"5684","2019-10-05 00:00:00","wills",30.5
"5685","2019-10-06 00:00:00","wills",30.3
"5686","2019-10-07 00:00:00","wills",34.5
"5687","2019-10-08 00:00:00","wills",44.7
"5688","2019-10-09 00:00:00","wills",49.1
"5689","2019-10-10 00:00:00","wills",41.1
"5690","2019-10-11 00:00:00","wills",36.9
"5691","2019-10-12 00:00:00","wills",34.9
"5692","2019-10-13 00:00:00","wills",33.6
"5693","2019-10-14 00:00:00","wills",32.8
"5694","2019-10-15 00:00:00","wills",32
"5695","2019-10-16 00:00:00","wills",34.3
"5696","2019-10-17 00:00:00","wills",36.4
"5697","2019-10-18 00:00:00","wills",36.6
"5698","2019-10-19 00:00:00","wills",38
"5699","2019-10-20 00:00:00","wills",40.5
"5700","2019-10-21 00:00:00","wills",39.3
"5701","2019-10-22 00:00:00","wills",67
"5702","2019-10-23 00:00:00","wills",106
"5703","2019-10-24 00:00:00","wills",67.9
"5704","2019-10-25 00:00:00","wills",49.7
"5705","2019-10-26 00:00:00","wills",44.2
"5706","2019-10-27 00:00:00","wills",151
"5707","2019-10-28 00:00:00","wills",150
"5708","2019-10-29 00:00:00","wills",82.7
"5709","2019-10-30 00:00:00","wills",70.6
"5710","2019-10-31 00:00:00","wills",132
"5711","2019-11-01 00:00:00","wills",262
"5712","2019-11-02 00:00:00","wills",148
"5713","2019-11-03 00:00:00","wills",111
"5714","2019-11-04 00:00:00","wills",90.5
"5715","2019-11-05 00:00:00","wills",77.9
"5716","2019-11-06 00:00:00","wills",69.1
"5717","2019-11-07 00:00:00","wills",63.1
"5718","2019-11-08 00:00:00","wills",60.2
"5719","2019-11-09 00:00:00","wills",59.3
"5720","2019-11-10 00:00:00","wills",54.8
"5721","2019-11-11 00:00:00","wills",52.6
"5722","2019-11-12 00:00:00","wills",51
"5723","2019-11-13 00:00:00","wills",52.3
"5724","2019-11-14 00:00:00","wills",52
"5725","2019-01-01 00:00:00","luke",1470
"5726","2019-01-02 00:00:00","luke",1110
"5727","2019-01-03 00:00:00","luke",759
"5728","2019-01-04 00:00:00","luke",1040
"5729","2019-01-05 00:00:00","luke",1840
"5730","2019-01-06 00:00:00","luke",1280
"5731","2019-01-07 00:00:00","luke",696
"5732","2019-01-08 00:00:00","luke",696
"5733","2019-01-09 00:00:00","luke",693
"5734","2019-01-10 00:00:00","luke",1500
"5735","2019-01-11 00:00:00","luke",2150
"5736","2019-01-12 00:00:00","luke",1910
"5737","2019-01-13 00:00:00","luke",1710
"5738","2019-01-14 00:00:00","luke",1230
"5739","2019-01-15 00:00:00","luke",546
"5740","2019-01-16 00:00:00","luke",541
"5741","2019-01-17 00:00:00","luke",538
"5742","2019-01-18 00:00:00","luke",578
"5743","2019-01-19 00:00:00","luke",653
"5744","2019-01-20 00:00:00","luke",1210
"5745","2019-01-21 00:00:00","luke",1570
"5746","2019-01-22 00:00:00","luke",1620
"5747","2019-01-23 00:00:00","luke",1800
"5748","2019-01-24 00:00:00","luke",2590
"5749","2019-01-25 00:00:00","luke",2990
"5750","2019-01-26 00:00:00","luke",2950
"5751","2019-01-27 00:00:00","luke",2110
"5752","2019-01-28 00:00:00","luke",1380
"5753","2019-01-29 00:00:00","luke",1360
"5754","2019-01-30 00:00:00","luke",1090
"5755","2019-01-31 00:00:00","luke",535
"5756","2019-02-01 00:00:00","luke",586
"5757","2019-02-02 00:00:00","luke",661
"5758","2019-02-03 00:00:00","luke",663
"5759","2019-02-04 00:00:00","luke",824
"5760","2019-02-05 00:00:00","luke",1200
"5761","2019-02-06 00:00:00","luke",1980
"5762","2019-02-07 00:00:00","luke",3020
"5763","2019-02-08 00:00:00","luke",3430
"5764","2019-02-09 00:00:00","luke",3310
"5765","2019-02-10 00:00:00","luke",2970
"5766","2019-02-11 00:00:00","luke",2480
"5767","2019-02-12 00:00:00","luke",2390
"5768","2019-02-13 00:00:00","luke",2400
"5769","2019-02-14 00:00:00","luke",2350
"5770","2019-02-15 00:00:00","luke",2000
"5771","2019-02-16 00:00:00","luke",1700
"5772","2019-02-17 00:00:00","luke",1270
"5773","2019-02-18 00:00:00","luke",621
"5774","2019-02-19 00:00:00","luke",555
"5775","2019-02-20 00:00:00","luke",521
"5776","2019-02-21 00:00:00","luke",1270
"5777","2019-02-22 00:00:00","luke",2460
"5778","2019-02-23 00:00:00","luke",2750
"5779","2019-02-24 00:00:00","luke",3230
"5780","2019-02-25 00:00:00","luke",3520
"5781","2019-02-26 00:00:00","luke",2490
"5782","2019-02-27 00:00:00","luke",767
"5783","2019-02-28 00:00:00","luke",1760
"5784","2019-03-01 00:00:00","luke",2480
"5785","2019-03-02 00:00:00","luke",2490
"5786","2019-03-03 00:00:00","luke",2180
"5787","2019-03-04 00:00:00","luke",1410
"5788","2019-03-05 00:00:00","luke",582
"5789","2019-03-06 00:00:00","luke",569
"5790","2019-03-07 00:00:00","luke",565
"5791","2019-03-08 00:00:00","luke",560
"5792","2019-03-09 00:00:00","luke",561
"5793","2019-03-10 00:00:00","luke",792
"5794","2019-03-11 00:00:00","luke",1470
"5795","2019-03-12 00:00:00","luke",1870
"5796","2019-03-13 00:00:00","luke",1710
"5797","2019-03-14 00:00:00","luke",1520
"5798","2019-03-15 00:00:00","luke",1290
"5799","2019-03-16 00:00:00","luke",1100
"5800","2019-03-17 00:00:00","luke",1020
"5801","2019-03-18 00:00:00","luke",947
"5802","2019-03-19 00:00:00","luke",767
"5803","2019-03-20 00:00:00","luke",691
"5804","2019-03-21 00:00:00","luke",697
"5805","2019-03-22 00:00:00","luke",728
"5806","2019-03-23 00:00:00","luke",743
"5807","2019-03-24 00:00:00","luke",690
"5808","2019-03-25 00:00:00","luke",670
"5809","2019-03-26 00:00:00","luke",768
"5810","2019-03-27 00:00:00","luke",814
"5811","2019-03-28 00:00:00","luke",779
"5812","2019-03-29 00:00:00","luke",676
"5813","2019-03-30 00:00:00","luke",553
"5814","2019-03-31 00:00:00","luke",483
"5815","2019-04-01 00:00:00","luke",445
"5816","2019-04-02 00:00:00","luke",424
"5817","2019-04-03 00:00:00","luke",420
"5818","2019-04-04 00:00:00","luke",400
"5819","2019-04-05 00:00:00","luke",400
"5820","2019-04-06 00:00:00","luke",398
"5821","2019-04-07 00:00:00","luke",398
"5822","2019-04-08 00:00:00","luke",405
"5823","2019-04-09 00:00:00","luke",403
"5824","2019-04-10 00:00:00","luke",415
"5825","2019-04-11 00:00:00","luke",424
"5826","2019-04-12 00:00:00","luke",429
"5827","2019-04-13 00:00:00","luke",705
"5828","2019-04-14 00:00:00","luke",656
"5829","2019-04-15 00:00:00","luke",534
"5830","2019-04-16 00:00:00","luke",614
"5831","2019-04-17 00:00:00","luke",644
"5832","2019-04-18 00:00:00","luke",641
"5833","2019-04-19 00:00:00","luke",841
"5834","2019-04-20 00:00:00","luke",1010
"5835","2019-04-21 00:00:00","luke",978
"5836","2019-04-22 00:00:00","luke",957
"5837","2019-04-23 00:00:00","luke",944
"5838","2019-04-24 00:00:00","luke",877
"5839","2019-04-25 00:00:00","luke",789
"5840","2019-04-26 00:00:00","luke",996
"5841","2019-04-27 00:00:00","luke",1560
"5842","2019-04-28 00:00:00","luke",1620
"5843","2019-04-29 00:00:00","luke",1210
"5844","2019-04-30 00:00:00","luke",987
"5845","2019-05-01 00:00:00","luke",718
"5846","2019-05-02 00:00:00","luke",664
"5847","2019-05-03 00:00:00","luke",645
"5848","2019-05-04 00:00:00","luke",652
"5849","2019-05-05 00:00:00","luke",2360
"5850","2019-05-06 00:00:00","luke",3660
"5851","2019-05-07 00:00:00","luke",3090
"5852","2019-05-08 00:00:00","luke",1880
"5853","2019-05-09 00:00:00","luke",786
"5854","2019-05-10 00:00:00","luke",767
"5855","2019-05-11 00:00:00","luke",1350
"5856","2019-05-12 00:00:00","luke",2430
"5857","2019-05-13 00:00:00","luke",3300
"5858","2019-05-14 00:00:00","luke",3610
"5859","2019-05-15 00:00:00","luke",3560
"5860","2019-05-16 00:00:00","luke",2380
"5861","2019-05-17 00:00:00","luke",1100
"5862","2019-05-18 00:00:00","luke",813
"5863","2019-05-19 00:00:00","luke",761
"5864","2019-05-20 00:00:00","luke",1370
"5865","2019-05-21 00:00:00","luke",1290
"5866","2019-05-22 00:00:00","luke",629
"5867","2019-05-23 00:00:00","luke",533
"5868","2019-05-24 00:00:00","luke",543
"5869","2019-05-25 00:00:00","luke",761
"5870","2019-05-26 00:00:00","luke",764
"5871","2019-05-27 00:00:00","luke",606
"5872","2019-05-28 00:00:00","luke",553
"5873","2019-05-29 00:00:00","luke",650
"5874","2019-05-30 00:00:00","luke",669
"5875","2019-05-31 00:00:00","luke",616
"5876","2019-06-01 00:00:00","luke",870
"5877","2019-06-02 00:00:00","luke",589
"5878","2019-06-03 00:00:00","luke",572
"5879","2019-06-04 00:00:00","luke",529
"5880","2019-06-05 00:00:00","luke",776
"5881","2019-06-06 00:00:00","luke",919
"5882","2019-06-07 00:00:00","luke",692
"5883","2019-06-08 00:00:00","luke",531
"5884","2019-06-09 00:00:00","luke",534
"5885","2019-06-10 00:00:00","luke",804
"5886","2019-06-11 00:00:00","luke",928
"5887","2019-06-12 00:00:00","luke",646
"5888","2019-06-13 00:00:00","luke",485
"5889","2019-06-14 00:00:00","luke",468
"5890","2019-06-15 00:00:00","luke",462
"5891","2019-06-16 00:00:00","luke",461
"5892","2019-06-17 00:00:00","luke",469
"5893","2019-06-18 00:00:00","luke",464
"5894","2019-06-19 00:00:00","luke",468
"5895","2019-06-20 00:00:00","luke",479
"5896","2019-06-21 00:00:00","luke",477
"5897","2019-06-22 00:00:00","luke",485
"5898","2019-06-23 00:00:00","luke",481
"5899","2019-06-24 00:00:00","luke",474
"5900","2019-06-25 00:00:00","luke",482
"5901","2019-06-26 00:00:00","luke",466
"5902","2019-06-27 00:00:00","luke",454
"5903","2019-06-28 00:00:00","luke",434
"5904","2019-06-29 00:00:00","luke",458
"5905","2019-06-30 00:00:00","luke",2880
"5906","2019-07-01 00:00:00","luke",3430
"5907","2019-07-02 00:00:00","luke",2240
"5908","2019-07-03 00:00:00","luke",1220
"5909","2019-07-04 00:00:00","luke",1110
"5910","2019-07-05 00:00:00","luke",884
"5911","2019-07-06 00:00:00","luke",930
"5912","2019-07-07 00:00:00","luke",1350
"5913","2019-07-08 00:00:00","luke",1390
"5914","2019-07-09 00:00:00","luke",1290
"5915","2019-07-10 00:00:00","luke",803
"5916","2019-07-11 00:00:00","luke",675
"5917","2019-07-12 00:00:00","luke",717
"5918","2019-07-13 00:00:00","luke",734
"5919","2019-07-14 00:00:00","luke",727
"5920","2019-07-15 00:00:00","luke",721
"5921","2019-07-16 00:00:00","luke",697
"5922","2019-07-17 00:00:00","luke",617
"5923","2019-07-18 00:00:00","luke",569
"5924","2019-07-19 00:00:00","luke",511
"5925","2019-07-20 00:00:00","luke",472
"5926","2019-07-21 00:00:00","luke",470
"5927","2019-07-22 00:00:00","luke",479
"5928","2019-07-23 00:00:00","luke",480
"5929","2019-07-24 00:00:00","luke",462
"5930","2019-07-25 00:00:00","luke",454
"5931","2019-07-26 00:00:00","luke",453
"5932","2019-07-27 00:00:00","luke",452
"5933","2019-07-28 00:00:00","luke",449
"5934","2019-07-29 00:00:00","luke",451
"5935","2019-07-30 00:00:00","luke",437
"5936","2019-07-31 00:00:00","luke",433
"5937","2019-08-01 00:00:00","luke",445
"5938","2019-08-02 00:00:00","luke",431
"5939","2019-08-03 00:00:00","luke",383
"5940","2019-08-04 00:00:00","luke",369
"5941","2019-08-05 00:00:00","luke",368
"5942","2019-08-06 00:00:00","luke",368
"5943","2019-08-07 00:00:00","luke",367
"5944","2019-08-08 00:00:00","luke",350
"5945","2019-08-09 00:00:00","luke",335
"5946","2019-08-10 00:00:00","luke",334
"5947","2019-08-11 00:00:00","luke",331
"5948","2019-08-12 00:00:00","luke",328
"5949","2019-08-13 00:00:00","luke",328
"5950","2019-08-14 00:00:00","luke",330
"5951","2019-08-15 00:00:00","luke",323
"5952","2019-08-16 00:00:00","luke",314
"5953","2019-08-17 00:00:00","luke",313
"5954","2019-08-18 00:00:00","luke",314
"5955","2019-08-19 00:00:00","luke",312
"5956","2019-08-20 00:00:00","luke",313
"5957","2019-08-21 00:00:00","luke",307
"5958","2019-08-22 00:00:00","luke",272
"5959","2019-08-23 00:00:00","luke",302
"5960","2019-08-24 00:00:00","luke",754
"5961","2019-08-25 00:00:00","luke",684
"5962","2019-08-26 00:00:00","luke",287
"5963","2019-08-27 00:00:00","luke",283
"5964","2019-08-28 00:00:00","luke",281
"5965","2019-08-29 00:00:00","luke",280
"5966","2019-08-30 00:00:00","luke",281
"5967","2019-08-31 00:00:00","luke",280
"5968","2019-09-01 00:00:00","luke",279
"5969","2019-09-02 00:00:00","luke",280
"5970","2019-09-03 00:00:00","luke",278
"5971","2019-09-04 00:00:00","luke",277
"5972","2019-09-05 00:00:00","luke",277
"5973","2019-09-06 00:00:00","luke",277
"5974","2019-09-07 00:00:00","luke",276
"5975","2019-09-08 00:00:00","luke",276
"5976","2019-09-09 00:00:00","luke",278
"5977","2019-09-10 00:00:00","luke",282
"5978","2019-09-11 00:00:00","luke",282
"5979","2019-09-12 00:00:00","luke",281
"5980","2019-09-13 00:00:00","luke",281
"5981","2019-09-14 00:00:00","luke",707
"5982","2019-09-15 00:00:00","luke",699
"5983","2019-09-16 00:00:00","luke",272
"5984","2019-09-17 00:00:00","luke",271
"5985","2019-09-18 00:00:00","luke",270
"5986","2019-09-19 00:00:00","luke",269
"5987","2019-09-20 00:00:00","luke",268
"5988","2019-09-21 00:00:00","luke",268
"5989","2019-09-22 00:00:00","luke",268
"5990","2019-09-23 00:00:00","luke",268
"5991","2019-09-24 00:00:00","luke",267
"5992","2019-09-25 00:00:00","luke",256
"5993","2019-09-26 00:00:00","luke",252
"5994","2019-09-27 00:00:00","luke",255
"5995","2019-09-28 00:00:00","luke",560
"5996","2019-09-29 00:00:00","luke",252
"5997","2019-09-30 00:00:00","luke",261
"5998","2019-10-01 00:00:00","luke",274
"5999","2019-10-02 00:00:00","luke",290
"6000","2019-10-03 00:00:00","luke",276
"6001","2019-10-04 00:00:00","luke",257
"6002","2019-10-05 00:00:00","luke",244
"6003","2019-10-06 00:00:00","luke",246
"6004","2019-10-07 00:00:00","luke",251
"6005","2019-10-08 00:00:00","luke",250
"6006","2019-10-09 00:00:00","luke",248
"6007","2019-10-10 00:00:00","luke",251
"6008","2019-10-11 00:00:00","luke",243
"6009","2019-10-12 00:00:00","luke",235
"6010","2019-10-13 00:00:00","luke",235
"6011","2019-10-14 00:00:00","luke",235
"6012","2019-10-15 00:00:00","luke",234
"6013","2019-10-16 00:00:00","luke",237
