"","DateTime","FW","WSSC","WA_GF","WA_LF","LW"
"1","dummy-row",NA,NA,NA,NA,NA
"2","dummy-row",NA,NA,NA,NA,NA
"3","dummy-row",NA,NA,NA,NA,NA
"4","dummy-row",NA,NA,NA,NA,NA
"5","dummy-row",NA,NA,NA,NA,NA
"6","dummy-row",NA,NA,NA,NA,NA
"7","dummy-row",NA,NA,NA,NA,NA
"8","dummy-row",NA,NA,NA,NA,NA
"9","dummy-row",NA,NA,NA,NA,NA
"10","dummy-row",NA,NA,NA,NA,NA
"348","2019-11-02 01:00:00",72.54,125.15,120.67,0,8.72
"349","2019-11-02 02:00:00",72.54,125.15,120.67,0,8.72
"350","2019-11-02 03:00:00",72.54,125.15,120.67,0,8.72
"351","2019-11-02 04:00:00",72.54,125.15,120.67,0,8.72
"352","2019-11-02 05:00:00",72.54,125.15,120.67,0,8.72
"353","2019-11-02 06:00:00",72.54,125.15,120.67,0,8.72
"354","2019-11-02 07:00:00",72.54,125.15,120.67,0,8.72
"355","2019-11-02 08:00:00",72.54,125.15,120.67,0,8.72
"356","2019-11-02 09:00:00",72.54,125.15,120.67,0,8.72
"357","2019-11-02 10:00:00",72.54,125.15,120.67,0,8.72
"358","2019-11-02 11:00:00",72.54,125.15,120.67,0,8.72
"359","2019-11-02 12:00:00",72.54,125.15,120.67,0,8.72
"360","2019-11-02 13:00:00",72.54,125.15,120.67,0,8.72
"361","2019-11-02 14:00:00",72.54,125.15,120.67,0,8.72
"362","2019-11-02 15:00:00",72.54,125.15,120.67,0,8.72
"363","2019-11-02 16:00:00",72.54,125.15,120.67,0,8.72
"364","2019-11-02 17:00:00",72.54,125.15,120.67,0,8.72
"365","2019-11-02 18:00:00",72.54,125.15,120.67,0,8.72
"366","2019-11-02 19:00:00",72.54,125.15,120.67,0,8.72
"367","2019-11-02 20:00:00",72.54,125.15,120.67,0,8.72
"368","2019-11-02 21:00:00",72.54,125.15,120.67,0,8.72
"369","2019-11-02 22:00:00",72.54,125.15,120.67,0,8.72
"370","2019-11-02 23:00:00",72.54,125.15,120.67,0,8.72
"371","2019-11-03 00:00:00",74.78,169.13,119.87,0,9.05
"372","2019-11-03 01:00:00",74.78,169.13,119.87,0,9.05
"373","2019-11-03 02:00:00",74.78,169.13,119.87,0,9.05
"374","2019-11-03 03:00:00",74.78,169.13,119.87,0,9.05
"375","2019-11-03 04:00:00",74.78,169.13,119.87,0,9.05
"376","2019-11-03 05:00:00",74.78,169.13,119.87,0,9.05
"377","2019-11-03 06:00:00",74.78,169.13,119.87,0,9.05
"378","2019-11-03 07:00:00",74.78,169.13,119.87,0,9.05
"379","2019-11-03 08:00:00",74.78,169.13,119.87,0,9.05
"380","2019-11-03 09:00:00",74.78,169.13,119.87,0,9.05
"381","2019-11-03 10:00:00",74.78,169.13,119.87,0,9.05
"382","2019-11-03 11:00:00",74.78,169.13,119.87,0,9.05
"383","2019-11-03 12:00:00",74.78,169.13,119.87,0,9.05
