"date","lfalls","seneca","goose","mon_jug","por","shen_mill","antietam","opequon","conoco","hanc","cacapon","sideling","paw","town","sbr","patterson","nbp_cumb","wills","luke","barnum","bloomington","kitzmiller","barton","jrr_level","sav_level","edwards_level","bennett","unity","cattail","hawlings","cedar"
"2019-11-17 10:00:00",2900,61.2,43.7,275,2370,835,148,85.1,179,815,99.3,4.31,705,11.1,239,9.91,294,48.5,238,170,57.3,76.3,5.92,1427.03,1428.85,3.29,22.8,14.7,14.3,13.4,5.56
"2019-11-17 11:00:00",2850,59.4,43.7,275,2370,844,148,86.3,179,815,99.3,4.31,705,11.1,239,11.5,294,48.5,238,170,57.3,76.3,5.92,1426.98,1428.82,3.28,22.8,14.7,14.7,13.4,5.56
"2019-11-17 12:00:00",2850,61.2,43.7,275,2400,861,145,85.1,179,815,99.3,4.31,711,11.6,239,14.2,294,48.5,238,170,57.3,76.3,5.92,1426.95,1428.81,3.28,22.8,14.7,14.3,13.4,5.56
"2019-11-17 13:00:00",2800,61.2,43.7,275,2400,869,145,85.1,179,815,99.3,4.31,705,11.6,239,19.1,294,48.5,238,173,57.3,76.3,5.92,1426.95,1428.8,3.28,22.8,14.7,14.3,13.4,5.56
"2019-11-17 14:00:00",2800,70.8,43.7,275,2400,878,145,85.1,179,815,99.3,4.31,711,11.1,235,19.1,294,48.5,238,170,57.3,76.3,5.92,1426.93,1428.77,3.27,22.8,14.7,14.3,13.4,5.56
"2019-11-17 15:00:00",2750,76.8,43.7,275,2400,886,145,86.3,176,815,99.3,4.31,705,11.6,235,19.1,294,48.5,238,170,57.3,76.3,5.92,1426.93,1428.75,3.27,22.8,14.7,14.7,13.4,5.56
"2019-11-17 16:00:00",2750,78.9,43.7,275,2400,886,145,87.6,176,815,99.3,4.31,705,11.6,235,19.1,294,48.5,238,170,57.3,76.3,5.92,1426.93,1428.73,3.26,22.8,14.7,14.3,13.4,5.56
"2019-11-17 17:00:00",2750,81.1,43.7,278,2420,895,145,86.3,176,815,99.3,4.31,699,11.6,235,19.1,294,48.5,238,170,57.3,76.3,5.92,1427.04,1428.71,3.25,22.8,14.7,14.7,13.4,5.56
"2019-11-17 18:00:00",2800,81.1,43.7,275,2420,895,143,85.1,176,815,99.3,4.31,699,11.6,235,19.1,294,48.5,238,170,57.3,76.3,5.92,1426.89,1428.7,3.25,22.8,15.3,14.3,13.4,5.56
"2019-11-17 19:00:00",2800,78.9,43.7,275,2440,886,145,83.8,176,815,99.3,4.31,705,11.6,235,19.1,294,48.5,238,170,57.3,76.3,6.27,1426.9,1428.68,3.24,22.8,15.3,14.7,13.4,5.56
"2019-11-17 20:00:00",2750,78.9,43.7,278,2440,886,145,83.8,176,815,99.3,4.31,705,11.6,235,19.1,294,48.5,238,170,57.3,74.7,5.92,1426.91,1428.66,3.24,22.8,15.3,14.7,13.4,5.56
"2019-11-17 21:00:00",2750,74.8,43.7,278,2470,886,145,85.1,176,815,99.3,4.31,705,11.1,235,19.1,294,48.5,238,167,57.3,74.7,5.92,1426.88,1428.64,3.24,22.8,15.3,14.3,14.1,5.56
"2019-11-17 22:00:00",2750,76.8,43.7,278,2470,878,145,86.3,176,815,99.3,4.31,705,11.1,235,19.1,294,48.5,238,170,57.3,74.7,6.27,1426.85,1428.63,3.24,22.8,15.3,14.7,14.1,5.56
"2019-11-17 23:00:00",2750,76.8,43.7,275,2490,869,145,86.3,174,815,99.3,4.31,705,11.6,235,19.1,294,48.5,238,170,57.3,74.7,6.63,1426.86,1428.6,3.23,22.8,14.7,14.7,14.1,5.21
"2019-11-18 00:00:00",2750,76.8,43.7,275,2490,861,148,85.1,174,815,99.3,4.31,705,11.6,235,19.1,294,48.5,238,170,57.3,74.7,7.01,1426.85,1428.59,3.23,23.9,14.7,14.7,14.1,5.21
"2019-11-18 01:00:00",2750,78.9,43.7,275,2510,861,148,85.1,174,815,99.3,4.31,705,11.1,235,19.1,294,48.5,238,170,57.3,74.7,7.01,1426.83,1428.57,3.24,23.9,15.3,14.7,14.1,5.21
"2019-11-18 02:00:00",2700,78.9,43.7,275,2510,852,148,83.8,174,815,99.3,4.31,705,11.1,235,19.1,294,48.5,238,170,57.3,74.7,7.01,1426.83,1428.55,3.24,23.9,14.7,14.7,14.1,5.21
"2019-11-18 03:00:00",2700,78.9,43.7,275,2510,844,148,83.8,171,815,99.3,4.31,705,11.1,239,19.1,294,47.4,238,167,57.3,74.7,6.63,1426.83,1428.53,3.24,23.9,14.7,14.7,14.1,5.21
"2019-11-18 04:00:00",2700,74.8,42.3,272,2540,835,150,85.1,171,807,99.3,4.31,705,11.1,239,19.1,294,47.4,238,167,57.3,74.7,6.63,1426.8,1428.51,3.24,23.9,14.7,14.7,14.1,5.21
"2019-11-18 05:00:00",2650,72.8,42.3,272,2540,835,150,85.1,171,807,99.3,4.08,705,11.1,239,19.1,294,45.3,238,170,57.3,74.7,6.63,1426.85,1428.49,3.24,23.9,14.7,14.7,14.1,5.21
"2019-11-18 06:00:00",2650,68.8,42.3,272,2540,827,148,83.8,171,807,99.3,4.31,705,11.6,239,19.1,294,45.3,238,170,57.3,74.7,6.27,1426.8,1428.48,3.25,23.9,15.3,14.7,14.1,5.21
