surveyid,fieldactivityid,source,sampletype,station,sampledate,layer,samplenumber,gmethod,tsn,latinname,size,method,parameter,reportingvalue,reportingunit,nodccode,speccode,serialnumber
443566,0,odu/pel,c,cb6.4,2015-03-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,8502550,l,auto_pico,1148,20150309cb6.4
443566,0,odu/pel,c,cb6.4,2015-03-09t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,1500450,l,auto_pico,1148,20150309cb6.4
443564,0,odu/pel,c,cb7.3e,2015-03-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2000600,l,auto_pico,1148,20150309cb7.3e
443564,0,odu/pel,c,cb7.3e,2015-03-09t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,1000300,l,auto_pico,1148,20150309cb7.3e
443562,0,odu/pel,c,cb7.4,2015-03-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,500150,l,auto_pico,1148,20150309cb7.4
443562,0,odu/pel,c,cb7.4,2015-03-09t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,1500450,l,auto_pico,1148,20150309cb7.4
443570,0,odu/pel,c,le5.5-w,2015-03-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,3000900,l,auto_pico,1148,20150309le5.5-w
443570,0,odu/pel,c,le5.5-w,2015-03-09t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2000600,l,auto_pico,1148,20150309le5.5-w
443568,0,odu/pel,c,we4.2,2015-03-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,1000300,l,auto_pico,1148,20150309we4.2
443568,0,odu/pel,c,we4.2,2015-03-09t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2500750,l,auto_pico,1148,20150309we4.2
443574,0,odu/pel,c,cb6.1,2015-03-12t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2500750,l,auto_pico,1148,20150312cb6.1
443574,0,odu/pel,c,cb6.1,2015-03-12t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,1000300,l,auto_pico,1148,20150312cb6.1
443576,0,odu/pel,c,le3.6,2015-03-12t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,1000300,l,auto_pico,1148,20150312le3.6
443576,0,odu/pel,c,le3.6,2015-03-12t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2000600,l,auto_pico,1148,20150312le3.6
443572,0,odu/pel,c,tf5.5,2015-03-12t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,5501650,l,auto_pico,1148,20150312tf5.5
443578,0,odu/pel,c,tf4.2,2015-03-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,12003600,l,auto_pico,1148,20150317tf4.2
443582,0,odu/pel,c,ret3.1,2015-03-19t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,8002400,l,auto_pico,1148,20150319ret3.1
443580,0,odu/pel,c,sbe5,2015-03-19t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2000600,l,auto_pico,1148,20150319sbe5
443584,0,odu/pel,c,tf3.3,2015-03-19t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,8502550,l,auto_pico,1148,20150319tf3.3
443586,0,odu/pel,c,ret4.3,2015-03-24t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,3000900,l,auto_pico,1148,20150324ret4.3
443590,0,odu/pel,c,cb7.3e,2015-04-06t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,4001200,l,auto_pico,1148,20150406cb7.3e
443590,0,odu/pel,c,cb7.3e,2015-04-06t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,1000300,l,auto_pico,1148,20150406cb7.3e
443588,0,odu/pel,c,cb7.4,2015-04-06t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,7002100,l,auto_pico,1148,20150406cb7.4
443588,0,odu/pel,c,cb7.4,2015-04-06t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,3000900,l,auto_pico,1148,20150406cb7.4
443592,0,odu/pel,c,cb6.1,2015-04-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,10003000,l,auto_pico,1148,20150407cb6.1
443592,0,odu/pel,c,cb6.1,2015-04-07t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,5501650,l,auto_pico,1148,20150407cb6.1
443596,0,odu/pel,c,cb6.4,2015-04-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,3501050,l,auto_pico,1148,20150407cb6.4
443596,0,odu/pel,c,cb6.4,2015-04-07t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2500750,l,auto_pico,1148,20150407cb6.4
443594,0,odu/pel,c,le3.6,2015-04-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,4001200,l,auto_pico,1148,20150407le3.6
443594,0,odu/pel,c,le3.6,2015-04-07t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2500750,l,auto_pico,1148,20150407le3.6
443600,0,odu/pel,c,le5.5-w,2015-04-08t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,4501350,l,auto_pico,1148,20150408le5.5-w
443600,0,odu/pel,c,le5.5-w,2015-04-08t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,6001800,l,auto_pico,1148,20150408le5.5-w
443598,0,odu/pel,c,we4.2,2015-04-08t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2500750,l,auto_pico,1148,20150408we4.2
443598,0,odu/pel,c,we4.2,2015-04-08t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2000600,l,auto_pico,1148,20150408we4.2
443602,0,odu/pel,c,ret5.2,2015-04-16t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,13504050,l,auto_pico,1148,20150416ret5.2
443604,0,odu/pel,c,tf4.2,2015-04-21t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,13003900,l,auto_pico,1148,20150421tf4.2
443606,0,odu/pel,c,ret4.3,2015-04-29t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,5001500,l,auto_pico,1148,20150429ret4.3
443612,0,odu/pel,c,cb6.4,2015-05-05t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,4501350,l,auto_pico,1148,20150505cb6.4
443612,0,odu/pel,c,cb6.4,2015-05-05t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,4501350,l,auto_pico,1148,20150505cb6.4
443614,0,odu/pel,c,cb7.3e,2015-05-05t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,6001800,l,auto_pico,1148,20150505cb7.3e
443614,0,odu/pel,c,cb7.3e,2015-05-05t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,7002100,l,auto_pico,1148,20150505cb7.3e
443610,0,odu/pel,c,cb7.4,2015-05-05t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,10503150,l,auto_pico,1148,20150505cb7.4
443610,0,odu/pel,c,cb7.4,2015-05-05t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,6501950,l,auto_pico,1148,20150505cb7.4
443608,0,odu/pel,c,tf5.5,2015-05-05t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,7502250,l,auto_pico,1148,20150505tf5.5
443618,0,odu/pel,c,cb6.1,2015-05-06t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,13003900,l,auto_pico,1148,20150506cb6.1
443618,0,odu/pel,c,cb6.1,2015-05-06t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,17005100,l,auto_pico,1148,20150506cb6.1
443620,0,odu/pel,c,le3.6,2015-05-06t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,15504650,l,auto_pico,1148,20150506le3.6
443620,0,odu/pel,c,le3.6,2015-05-06t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,27508250,l,auto_pico,1148,20150506le3.6
443616,0,odu/pel,c,ret5.2,2015-05-06t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,20006000,l,auto_pico,1148,20150506ret5.2
443624,0,odu/pel,c,le5.5-w,2015-05-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,17005100,l,auto_pico,1148,20150507le5.5-w
443624,0,odu/pel,c,le5.5-w,2015-05-07t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,11003300,l,auto_pico,1148,20150507le5.5-w
443622,0,odu/pel,c,we4.2,2015-05-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,25507650,l,auto_pico,1148,20150507we4.2
443622,0,odu/pel,c,we4.2,2015-05-07t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,12003600,l,auto_pico,1148,20150507we4.2
443626,0,odu/pel,c,ret3.1,2015-05-12t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,21006300,l,auto_pico,1148,20150512ret3.1
443628,0,odu/pel,c,tf3.3,2015-05-12t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,26007800,l,auto_pico,1148,20150512tf3.3
443630,0,odu/pel,c,ret4.3,2015-05-13t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,20506150,l,auto_pico,1148,20150513ret4.3
443632,0,odu/pel,c,tf4.2,2015-05-19t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,31509450,l,auto_pico,1148,20150519tf4.2
443634,0,odu/pel,c,sbe5,2015-05-20t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,5001500,l,auto_pico,1148,20150520sbe5
443640,0,odu/pel,c,cb6.1,2015-06-01t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,90027000,l,auto_pico,1148,20150601cb6.1
443640,0,odu/pel,c,cb6.1,2015-06-01t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,45013500,l,auto_pico,1148,20150601cb6.1
443638,0,odu/pel,c,cb7.3e,2015-06-01t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,103030900,l,auto_pico,1148,20150601cb7.3e
443638,0,odu/pel,c,cb7.3e,2015-06-01t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,134540350,l,auto_pico,1148,20150601cb7.3e
443636,0,odu/pel,c,cb7.4,2015-06-01t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,102030600,l,auto_pico,1148,20150601cb7.4
443636,0,odu/pel,c,cb7.4,2015-06-01t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,67020100,l,auto_pico,1148,20150601cb7.4
443642,0,odu/pel,c,le3.6,2015-06-02t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,157047100,l,auto_pico,1148,20150602le3.6
443642,0,odu/pel,c,le3.6,2015-06-02t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,169050700,l,auto_pico,1148,20150602le3.6
443644,0,odu/pel,c,ret5.2,2015-06-02t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,66519950,l,auto_pico,1148,20150602ret5.2
443648,0,odu/pel,c,le5.5-w,2015-06-05t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,248574550,l,auto_pico,1148,20150605le5.5-w
443648,0,odu/pel,c,le5.5-w,2015-06-05t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,244073200,l,auto_pico,1148,20150605le5.5-w
443646,0,odu/pel,c,we4.2,2015-06-05t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,167550250,l,auto_pico,1148,20150605we4.2
443646,0,odu/pel,c,we4.2,2015-06-05t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,237571250,l,auto_pico,1148,20150605we4.2
443650,0,odu/pel,c,ret3.1,2015-06-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,260578150,l,auto_pico,1148,20150609ret3.1
443652,0,odu/pel,c,tf3.3,2015-06-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,151045300,l,auto_pico,1148,20150609tf3.3
443654,0,odu/pel,c,tf4.2,2015-06-16t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,154546350,l,auto_pico,1148,20150616tf4.2
443656,0,odu/pel,c,ret4.3,2015-06-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,340602150,l,auto_pico,1148,20150617ret4.3
443658,0,odu/pel,c,tf5.5,2015-06-18t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,47014100,l,auto_pico,1148,20150618tf5.5
443660,0,odu/pel,c,cb6.4,2015-06-23t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,100030000,l,auto_pico,1148,20150623cb6.4
443660,0,odu/pel,c,cb6.4,2015-06-23t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,124537350,l,auto_pico,1148,20150623cb6.4
443662,0,odu/pel,c,sbe5,2015-06-25t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,134540350,l,auto_pico,1148,20150625sbe5
443668,0,odu/pel,c,cb6.1,2015-07-06t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,254076200,l,auto_pico,1148,7062015cb6.1
443668,0,odu/pel,c,cb6.1,2015-07-06t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,202060600,l,auto_pico,1148,7062015cb6.1
443666,0,odu/pel,c,cb7.3e,2015-07-06t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,155046300,l,auto_pico,1148,7062015cb7.3e
443666,0,odu/pel,c,cb7.3e,2015-07-06t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,45013500,l,auto_pico,1148,7062015cb7.3e
443664,0,odu/pel,c,cb7.4,2015-07-06t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,35507100,l,auto_pico,1148,7062015cb7.4
443664,0,odu/pel,c,cb7.4,2015-07-06t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,24507350,l,auto_pico,1148,7062015cb7.4
443670,0,odu/pel,c,le3.6,2015-07-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,952285600,l,auto_pico,1148,7072015le3.6
443670,0,odu/pel,c,le3.6,2015-07-07t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,906771950,l,auto_pico,1148,7072015le3.6
443674,0,odu/pel,c,le5.2,2015-07-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,96528950,l,auto_pico,1148,7072015le5.2
443672,0,odu/pel,c,le5.4,2015-07-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,44013200,l,auto_pico,1148,7072015le5.4
443676,0,odu/pel,c,ret5.2,2015-07-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,120036000,l,auto_pico,1148,7072015ret5.2
443678,0,odu/pel,c,tf5.5,2015-07-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,76522950,l,auto_pico,1148,7072015tf5.5
443682,0,odu/pel,c,le5.5-w,2015-07-08t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,63018900,l,auto_pico,1148,7082015le5.5-w
443680,0,odu/pel,c,we4.2,2015-07-08t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,,l,auto_pico,1148,7082015we4.2
443680,0,odu/pel,c,we4.2,2015-07-08t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,388116400,l,auto_pico,1148,7082015we4.2
443684,0,odu/pel,c,ret3.1,2015-07-14t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,587676250,l,auto_pico,1148,7142015ret3.1
443686,0,odu/pel,c,tf3.3,2015-07-14t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,254076200,l,auto_pico,1148,7142015tf3.3
443688,0,odu/pel,c,sbe5,2015-07-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,30509150,l,auto_pico,1148,7152015sbe5
443694,0,odu/pel,c,cb6.4,2015-07-21t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,254076200,l,auto_pico,1148,7212015cb6.4
443694,0,odu/pel,c,cb6.4,2015-07-21t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,102530750,l,auto_pico,1148,7212015cb6.4
443690,0,odu/pel,c,ret4.3,2015-07-21t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,156046800,l,auto_pico,1148,7212015ret4.3
443692,0,odu/pel,c,tf4.2,2015-07-21t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,314094200,l,auto_pico,1148,7212015tf4.2
443698,0,odu/pel,c,cb7.3e,2015-08-03t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,207562250,l,auto_pico,1148,8032015cb7.3e
443698,0,odu/pel,c,cb7.3e,2015-08-03t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,226067800,l,auto_pico,1148,8032015cb7.3e
443696,0,odu/pel,c,cb7.4,2015-08-03t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,181554450,l,auto_pico,1148,8032015cb7.4
443696,0,odu/pel,c,cb7.4,2015-08-03t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,98529350,l,auto_pico,1148,8032015cb7.4
443700,0,odu/pel,c,le3.6,2015-08-03t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,952285600,l,auto_pico,1148,8032015le3.6
443700,0,odu/pel,c,le3.6,2015-08-03t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,944783350,l,auto_pico,1148,8032015le3.6
443702,0,odu/pel,c,cb6.1,2015-08-05t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,254076200,l,auto_pico,1148,8052015cb6.1
443702,0,odu/pel,c,cb6.1,2015-08-05t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,132539750,l,auto_pico,1148,8052015cb6.1
443704,0,odu/pel,c,cb6.4,2015-08-06t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,727218100,l,auto_pico,1148,8062015cb6.4
443704,0,odu/pel,c,cb6.4,2015-08-06t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,684703350,l,auto_pico,1148,8062015cb6.4
443708,0,odu/pel,c,le5.5-w,2015-08-06t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,513153900,l,auto_pico,1148,8062015le5.5-w
443710,0,odu/pel,c,tf5.5,2015-08-06t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,183555050,l,auto_pico,1148,8062015tf5.5
443706,0,odu/pel,c,we4.2,2015-08-06t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,237571250,l,auto_pico,1148,8062015we4.2
443706,0,odu/pel,c,we4.2,2015-08-06t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,300090000,l,auto_pico,1148,8062015we4.2
443712,0,odu/pel,c,sbe5,2015-08-11t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,168550550,l,auto_pico,1148,8112015sbe5
443716,0,odu/pel,c,le5.2,2015-08-13t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,211063300,l,auto_pico,1148,8132015le5.2
443714,0,odu/pel,c,le5.4,2015-08-13t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,44013200,l,auto_pico,1148,8132015le5.4
443718,0,odu/pel,c,ret5.2,2015-08-13t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,226067800,l,auto_pico,1148,8132015ret5.2
443720,0,odu/pel,c,ret4.3,2015-08-18t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,93528050,l,auto_pico,1148,8182015ret4.3
443722,0,odu/pel,c,tf4.2,2015-08-18t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,230069000,l,auto_pico,1148,8182015tf4.2
443726,0,odu/pel,c,le5.2,2015-09-02t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,161048300,l,auto_pico,1148,9022015le5.2
443724,0,odu/pel,c,le5.4,2015-09-02t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,181054300,l,auto_pico,1148,9022015le5.4
443728,0,odu/pel,c,ret5.2,2015-09-02t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,136040800,l,auto_pico,1148,9022015ret5.2
443730,0,odu/pel,c,ret3.1,2015-09-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,720216000,l,auto_pico,1148,9092015ret3.1
443732,0,odu/pel,c,tf3.3,2015-09-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,280084000,l,auto_pico,1148,9092015tf3.3
443734,0,odu/pel,c,sbe5,2015-09-10t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,302090600,l,auto_pico,1148,9102015sbe5
443736,0,odu/pel,c,ret4.3,2015-09-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,134540350,l,auto_pico,1148,9152015ret4.3
443738,0,odu/pel,c,tf4.2,2015-09-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,183054900,l,auto_pico,1148,9152015tf4.2
443740,0,odu/pel,c,tf5.5,2015-09-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,1800540,l,auto_pico,1148,9172015tf5.5
443742,0,odu/pel,c,le5.5-w,2015-09-29t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,74022200,l,auto_pico,1148,9292015le5.5-w
443744,0,odu/pel,c,le5.4,2015-10-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,56516950,l,auto_pico,1148,20151007le5.4
443746,0,odu/pel,c,ret3.1,2015-10-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,40512150,l,auto_pico,1148,20151015ret3.1
443748,0,odu/pel,c,tf3.3,2015-10-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,37011100,l,auto_pico,1148,20151015tf3.3
443758,0,odu/pel,c,cb6.1,2015-10-20t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,48014400,l,auto_pico,1148,20151020cb6.1
443758,0,odu/pel,c,cb6.1,2015-10-20t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,59017700,l,auto_pico,1148,20151020cb6.1
443756,0,odu/pel,c,cb7.3e,2015-10-20t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,56516950,l,auto_pico,1148,20151020cb7.3e
443756,0,odu/pel,c,cb7.3e,2015-10-20t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,38011400,l,auto_pico,1148,20151020cb7.3e
443750,0,odu/pel,c,cb7.4,2015-10-20t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,84525350,l,auto_pico,1148,20151020cb7.4
443750,0,odu/pel,c,cb7.4,2015-10-20t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,50015000,l,auto_pico,1148,20151020cb7.4
443760,0,odu/pel,c,le3.6,2015-10-20t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,66019800,l,auto_pico,1148,20151020le3.6
443760,0,odu/pel,c,le3.6,2015-10-20t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,38011400,l,auto_pico,1148,20151020le3.6
443754,0,odu/pel,c,ret4.3,2015-10-20t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,15504650,l,auto_pico,1148,20151020ret4.3
443752,0,odu/pel,c,tf4.2,2015-10-20t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,19505850,l,auto_pico,1148,20151020tf4.2
443762,0,odu/pel,c,cb6.4,2015-10-21t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,26507950,l,auto_pico,1148,20151021cb6.4
443762,0,odu/pel,c,cb6.4,2015-10-21t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,26507950,l,auto_pico,1148,20151021cb6.4
443766,0,odu/pel,c,le5.5-w,2015-10-22t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,38511550,l,auto_pico,1148,20151022le5.5-w
443764,0,odu/pel,c,we4.2,2015-10-22t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,49014700,l,auto_pico,1148,20151022we4.2
443764,0,odu/pel,c,we4.2,2015-10-22t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,64519350,l,auto_pico,1148,20151022we4.2
443770,0,odu/pel,c,cb6.1,2015-11-16t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,20006000,l,auto_pico,1148,20151116cb6.1
443770,0,odu/pel,c,cb6.1,2015-11-16t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,20006000,l,auto_pico,1148,20151116cb6.1
